sampletype;samplename;compiler;packer;function;LOC;ABC;A;B;C;Cyclomatic_Complexity;Halstead_Volume;Halstead_Level;Halstead_Difficulty;Halstead_Effort;Halstead_Time;MIwoc;Single_MI;Myers_Interval;Information_Flow
compiled;areatriangle-softwaremetrics;prog_clang-oslatest-O0;all.csv;119.0;35.14256678161116;13.0;29.0;15.0;38.0;30492.930767193113;0.032297430001563376;152.0;944128.7051544684;52451.5947308038;31.146898592042106;-12.580177760401597;15.0;0.0
compiled;areatriangle_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;69.0;24.779023386727733;11.0;18.0;13.0;27.0;10131.039191064161;0.05949653448443823;67.0;170279.48398766;9459.971332647778;48.23600690264827;4.5480361043800315;13.0;0.0
compiled;armstrongnumber-softwaremetrics;prog_clang-oslatest-O0;all.csv;148.0;49.52776998815917;18.0;40.0;23.0;51.0;42354.0653209349;0.02613066754682472;194.0;1620856.6139781442;90047.58966545245;22.91529878282644;-17.98465341517408;23.0;0.0
compiled;armstrongnumber_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;69.0;24.779023386727733;11.0;18.0;13.0;27.0;10131.039191064161;0.05949653448443823;67.0;170279.48398766;9459.971332647778;48.23600690264827;4.5480361043800315;13.0;0.0
compiled;automorphic-softwaremetrics;prog_clang-oslatest-O0;all.csv;145.0;44.93328387732194;17.0;37.0;19.0;50.0;43304.37010548259;0.027022129450952836;190.0;1602552.0928720003;89030.67182622224;23.361667430154952;-17.87107974501032;19.0;0.0
compiled;automorphic_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;71.0;24.779023386727733;11.0;18.0;13.0;27.0;10925.385859985858;0.05723512519564805;71.0;190886.03060864072;10604.779478257818;47.380595432604665;3.405681694506427;13.0;0.0
compiled;averagesum-softwaremetrics;prog_clang-oslatest-O0;all.csv;125.0;39.331920878594275;19.0;31.0;15.0;42.0;33375.03674396136;0.030625831479476635;162.5;1089767.5306000118;60542.640588889546;28.960387273150758;-14.014749567801601;15.0;0.0
compiled;averagesum_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;70.0;24.779023386727733;11.0;18.0;13.0;27.0;10524.74678962221;0.05834024970561914;69.0;180402.84096707424;10022.380053726347;47.80465715740655;3.970523653588259;13.0;0.0
compiled;binary2decimal-softwaremetrics;prog_clang-oslatest-O0;all.csv;142.0;40.45985664828782;18.0;32.0;17.0;42.0;42008.87802501605;0.027249699562644728;188.0;1541627.1995381538;85645.95552989743;25.698293133186596;-17.483490396332854;17.0;0.0
compiled;binary2decimal_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;70.0;24.779023386727733;11.0;18.0;13.0;27.0;10524.74678962221;0.05834024970561914;69.0;180402.84096707424;10022.380053726347;47.80465715740655;3.970523653588259;13.0;0.0
compiled;binary2octal-softwaremetrics;prog_clang-oslatest-O0;all.csv;156.0;45.232731511594565;23.0;34.0;19.0;44.0;45670.08143273368;0.024787382780978397;206.0;1842472.9160103367;102359.60644501871;23.280499498479074;-19.266192033502534;19.0;0.0
compiled;binary2octal_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;70.0;24.779023386727733;11.0;18.0;13.0;27.0;10524.74678962221;0.05834024970561914;69.0;180402.84096707424;10022.380053726347;47.80465715740655;3.970523653588259;13.0;0.0
compiled;bkdrhash-softwaremetrics;prog_clang-oslatest-O0;all.csv;126.0;38.40572873934304;15.0;31.0;17.0;40.0;34091.75092866035;0.029616536650669538;169.0;1151105.2534864722;63950.29186035957;29.180817333451444;-14.562331287763925;17.0;0.0
compiled;bkdrhash_file-softwaremetrics;prog_clang-oslatest-O0;all.csv;207.0;64.41273166075166;22.0;52.0;31.0;75.0;81098.2201255136;0.019478990891654304;286.5;4163368.655830103;231298.25865722794;8.582190824470231;-27.418350775842327;31.0;0.0
compiled;bkdrhash_file_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;79.0;24.779023386727733;11.0;18.0;13.0;27.0;14380.031407896624;0.04987671352246197;87.0;288311.5264084226;16017.307022690145;44.2222465499017;-0.7179686343229434;13.0;0.0
compiled;bkdrhash_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;69.0;24.779023386727733;11.0;18.0;13.0;27.0;10131.039191064161;0.05949653448443823;67.0;170279.48398766;9459.971332647778;48.23600690264827;4.5480361043800315;13.0;0.0
compiled;bogosort-softwaremetrics;prog_clang-oslatest-O0;all.csv;223.0;66.67083320313314;30.0;52.0;29.0;68.0;82088.0342993532;0.01741473475471489;314.5;4713711.432046277;261872.8573359043;8.922970097578698;-28.659861455103652;29.0;0.0
compiled;bogosort_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;78.0;25.729360660537214;13.0;18.0;13.0;31.0;11748.844710491072;0.05418909612241728;74.0;216811.9705106271;12045.109472812617;44.55946400804858;2.132142384442247;13.0;0.0
compiled;bphash-softwaremetrics;prog_clang-oslatest-O0;all.csv;125.0;38.40572873934304;15.0;31.0;17.0;40.0;33430.488518406164;0.030202358254748717;165.0;1106883.3842850628;61493.52134917016;29.41175477479969;-14.17058862225781;17.0;0.0
compiled;bphash_file-softwaremetrics;prog_clang-oslatest-O0;all.csv;206.0;64.41273166075166;22.0;52.0;31.0;75.0;79093.63847933424;0.019634307606073154;282.5;4028338.562591814;223796.58681065633;8.790789886530732;-27.088645815703728;31.0;0.0
compiled;bphash_file_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;79.0;24.779023386727733;11.0;18.0;13.0;27.0;14380.031407896624;0.04987671352246197;87.0;288311.5264084226;16017.307022690145;44.2222465499017;-0.7179686343229434;13.0;0.0
compiled;bphash_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;69.0;24.779023386727733;11.0;18.0;13.0;27.0;10131.039191064161;0.05949653448443823;67.0;170279.48398766;9459.971332647778;48.23600690264827;4.5480361043800315;13.0;0.0
compiled;bubblesort-softwaremetrics;prog_clang-oslatest-O0;all.csv;195.0;58.56620185738529;26.0;45.0;27.0;58.0;66198.32833219702;0.019283357016653364;278.5;3432925.515771308;190718.0842095171;14.515272604168118;-25.489233756624543;27.0;0.0
compiled;bubblesort_file-softwaremetrics;prog_clang-oslatest-O0;all.csv;298.0;94.29209935090002;31.0;73.0;51.0;100.0;143984.6912289952;0.013590629800510312;434.5;10594409.040822282;588578.2800456823;-6.055718243771835;-36.75836970953122;51.0;0.0
compiled;bubblesort_file_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;77.0;24.779023386727733;11.0;18.0;13.0;27.0;13474.781190085338;0.05150422435880668;83.0;261624.7765661438;14534.709809230211;44.975761347319946;0.25333394275403975;13.0;0.0
compiled;bubblesort_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;71.0;24.779023386727733;11.0;18.0;13.0;27.0;10925.385859985858;0.05723512519564805;71.0;190886.03060864072;10604.779478257818;47.380595432604665;3.405681694506427;13.0;0.0
compiled;bucketsort-softwaremetrics;prog_clang-oslatest-O0;all.csv;410.0;109.84079387914127;34.0;90.0;53.0;118.0;210805.46572933506;0.009151587492003376;659.0;23034852.24979121;1279714.0138772894;-17.346939310979877;-44.52518942170144;53.0;0.0
compiled;bucketsort_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;83.0;26.795522013948524;15.0;18.0;13.0;35.0;11746.072121768833;0.05323616448328836;73.0;220640.8413486682;12257.824519370457;42.63415643757604;1.9570849376101478;13.0;0.0
compiled;celcius2fahrenheit-softwaremetrics;prog_clang-oslatest-O0;all.csv;113.0;35.14256678161116;13.0;29.0;15.0;38.0;27785.497879925966;0.03455461609430731;140.0;804103.7933714298;44672.43296507943;32.46851591308638;-10.97483636062023;15.0;0.0
compiled;celcius2fahrenheit_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;69.0;24.779023386727733;11.0;18.0;13.0;27.0;10131.039191064161;0.05949653448443823;67.0;170279.48398766;9459.971332647778;48.23600690264827;4.5480361043800315;13.0;0.0
compiled;celcius2kelvin-softwaremetrics;prog_clang-oslatest-O0;all.csv;109.0;34.785054261852174;12.0;29.0;15.0;38.0;26144.818503540573;0.035430007322116826;136.0;737928.6790951334;40996.03772750741;33.36885152355383;-10.116024581200861;15.0;0.0
compiled;celcius2kelvin_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;69.0;24.779023386727733;11.0;18.0;13.0;27.0;10131.039191064161;0.05949653448443823;67.0;170279.48398766;9459.971332647778;48.23600690264827;4.5480361043800315;13.0;0.0
compiled;changingbase-softwaremetrics;prog_clang-oslatest-O0;all.csv;220.0;54.8270006474912;23.0;46.0;19.0;67.0;90265.78473559943;0.01730723005633467;327.0;5215495.746100687;289749.7636722604;8.878562191791218;-29.671447034714646;19.0;0.0
compiled;changingbase_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;70.0;24.779023386727733;11.0;18.0;13.0;27.0;10524.74678962221;0.05834024970561914;69.0;180402.84096707424;10022.380053726347;47.80465715740655;3.970523653588259;13.0;0.0
compiled;circumferencecircle-softwaremetrics;prog_clang-oslatest-O0;all.csv;112.0;34.785054261852174;12.0;29.0;15.0;38.0;27843.722243093;0.034925873164056674;139.0;797223.3682549091;44290.18712527273;32.60163168980682;-10.888901798049972;15.0;0.0
compiled;circumferencecircle_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;69.0;24.779023386727733;11.0;18.0;13.0;27.0;10131.039191064161;0.05949653448443823;67.0;170279.48398766;9459.971332647778;48.23600690264827;4.5480361043800315;13.0;0.0
compiled;countingsort-softwaremetrics;prog_clang-oslatest-O0;all.csv;275.0;74.70609078247904;36.0;54.0;37.0;68.0;126962.38276880406;0.013397713227828264;438.5;9476421.879600445;526467.8822000247;3.2597483787506434;-35.64317364122516;37.0;0.0
compiled;countingsort_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;72.0;24.779023386727733;11.0;18.0;13.0;27.0;11332.956402155107;0.05617768680580873;73.0;201734.12339547038;11207.451299748354;46.96356354207249;2.852941114106187;13.0;0.0
compiled;crc32hash-softwaremetrics;prog_clang-oslatest-O0;all.csv;144.0;44.24929377967517;21.0;34.0;19.0;43.0;42275.04654235106;0.02634052612192208;195.5;1604943.13388704;89163.50743816889;25.208872718382835;-17.88598883318599;19.0;0.0
compiled;crc32hash_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;69.0;24.779023386727733;11.0;18.0;13.0;27.0;10131.039191064161;0.05949653448443823;67.0;170279.48398766;9459.971332647778;48.23600690264827;4.5480361043800315;13.0;0.0
compiled;cryptxor-softwaremetrics;prog_clang-oslatest-O0;all.csv;162.0;45.727453460694704;19.0;37.0;19.0;50.0;50253.17059059603;0.02259414514056833;231.5;2224167.822148104;123564.87900822802;20.791828983877664;-21.14893391104647;19.0;0.0
compiled;cryptxor_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;69.0;24.779023386727733;11.0;18.0;13.0;27.0;10131.039191064161;0.05949653448443823;67.0;170279.48398766;9459.971332647778;48.23600690264827;4.5480361043800315;13.0;0.0
compiled;decimal2hex-softwaremetrics;prog_clang-oslatest-O0;all.csv;205.0;57.227615711297986;25.0;45.0;25.0;57.0;87552.80667088782;0.018302341375472347;313.0;4783694.330399749;265760.7961333194;12.481251883333485;-28.807236784240786;25.0;0.0
compiled;decimal2hex_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;72.0;24.779023386727733;11.0;18.0;13.0;27.0;11332.956402155107;0.05617768680580873;73.0;201734.12339547038;11207.451299748354;46.96356354207249;2.852941114106187;13.0;0.0
compiled;dekhash-softwaremetrics;prog_clang-oslatest-O0;all.csv;129.0;39.230090491866065;17.0;31.0;17.0;40.0;35080.87195531939;0.029136626143265298;172.0;1204012.8387832595;66889.60215462552;28.65090027700559;-15.011705682352954;17.0;0.0
compiled;dekhash_file-softwaremetrics;prog_clang-oslatest-O0;all.csv;210.0;65.12296062065974;24.0;52.0;31.0;75.0;81487.07569380772;0.01922171355204149;289.5;4239324.213899399;235518.01188329994;8.324219530086737;-27.599144309909462;31.0;0.0
compiled;dekhash_file_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;79.0;24.779023386727733;11.0;18.0;13.0;27.0;14380.031407896624;0.04987671352246197;87.0;288311.5264084226;16017.307022690145;44.2222465499017;-0.7179686343229434;13.0;0.0
compiled;dekhash_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;69.0;24.779023386727733;11.0;18.0;13.0;27.0;10131.039191064161;0.05949653448443823;67.0;170279.48398766;9459.971332647778;48.23600690264827;4.5480361043800315;13.0;0.0
compiled;dgaramdo-softwaremetrics;prog_clang-oslatest-O0;all.csv;667.0;172.07556479639985;65.0;136.0;83.0;183.0;501394.944529842;0.006346529624559804;1036.5;79003010.17890841;4389056.121050467;-44.685975529956295;-56.84996513235859;83.0;0.0
compiled;dgaramdo_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;114.0;31.96873472629156;23.0;18.0;13.0;51.0;16618.896801105246;0.04245763480511195;91.0;391423.0474068779;21745.72485593766;32.00844755625204;-3.7754421674517573;13.0;0.0
compiled;diagonaladdition-softwaremetrics;prog_clang-oslatest-O0;all.csv;206.0;56.302753041036986;32.0;39.0;25.0;49.0;81119.0145409304;0.01794809755412747;312.0;4519644.173779059;251091.3429877255;14.639308178555623;-28.23943826094373;25.0;0.0
compiled;diagonaladdition_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;70.0;24.779023386727733;11.0;18.0;13.0;27.0;10524.74678962221;0.05834024970561914;69.0;180402.84096707424;10022.380053726347;47.80465715740655;3.970523653588259;13.0;0.0
compiled;djbhash-softwaremetrics;prog_clang-oslatest-O0;all.csv;126.0;38.80721582386451;16.0;31.0;17.0;40.0;34190.87097548042;0.029895063266300398;167.5;1143696.224052569;63538.679114031605;29.165720531626235;-14.497758772447241;17.0;0.0
compiled;djbhash_file-softwaremetrics;prog_clang-oslatest-O0;all.csv;207.0;64.76109943476871;23.0;52.0;31.0;75.0;80247.72853496655;0.01951857399299966;285.0;4111352.015969374;228408.4453316319;8.637012123297538;-27.29262490034492;31.0;0.0
compiled;djbhash_file_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;79.0;24.779023386727733;11.0;18.0;13.0;27.0;14380.031407896624;0.04987671352246197;87.0;288311.5264084226;16017.307022690145;44.2222465499017;-0.7179686343229434;13.0;0.0
compiled;djbhash_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;69.0;24.779023386727733;11.0;18.0;13.0;27.0;10131.039191064161;0.05949653448443823;67.0;170279.48398766;9459.971332647778;48.23600690264827;4.5480361043800315;13.0;0.0
compiled;elfhash-softwaremetrics;prog_clang-oslatest-O0;all.csv;140.0;42.24926034855522;20.0;32.0;19.0;41.0;40105.495867198435;0.026422128132693318;193.0;1517875.3076128662;84326.40597849256;26.399195732397274;-17.32822091016311;19.0;0.0
compiled;elfhash_file-softwaremetrics;prog_clang-oslatest-O0;all.csv;221.0;68.02205524680947;27.0;53.0;33.0;76.0;89879.00860884698;0.018173859259105526;310.5;4945510.324881354;274750.5736045197;6.757421815826092;-29.13990717892409;33.0;0.0
compiled;elfhash_file_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;79.0;24.779023386727733;11.0;18.0;13.0;27.0;14380.031407896624;0.04987671352246197;87.0;288311.5264084226;16017.307022690145;44.2222465499017;-0.7179686343229434;13.0;0.0
compiled;elfhash_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;69.0;24.779023386727733;11.0;18.0;13.0;27.0;10131.039191064161;0.05949653448443823;67.0;170279.48398766;9459.971332647778;48.23600690264827;4.5480361043800315;13.0;0.0
compiled;emi-softwaremetrics;prog_clang-oslatest-O0;all.csv;165.0;40.47221268969612;18.0;33.0;15.0;46.0;56039.563253910455;0.02208749626365163;243.5;2537162.319575903;140953.4621986613;20.84785464667047;-22.465568174475777;15.0;0.0
compiled;emi_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;70.0;24.779023386727733;11.0;18.0;13.0;27.0;10524.74678962221;0.05834024970561914;69.0;180402.84096707424;10022.380053726347;47.80465715740655;3.970523653588259;13.0;0.0
compiled;fahrenheit2celcius-softwaremetrics;prog_clang-oslatest-O0;all.csv;114.0;34.785054261852174;12.0;29.0;15.0;38.0;29257.742491435292;0.034084920703700124;144.0;858377.895192204;47687.660844011334;32.057307641395795;-11.627997187930191;15.0;0.0
compiled;fahrenheit2celcius_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;69.0;24.779023386727733;11.0;18.0;13.0;27.0;10131.039191064161;0.05949653448443823;67.0;170279.48398766;9459.971332647778;48.23600690264827;4.5480361043800315;13.0;0.0
compiled;fahrenheit2kelvin-softwaremetrics;prog_clang-oslatest-O0;all.csv;116.0;35.14256678161116;13.0;29.0;15.0;38.0;28914.63463705812;0.03363232230612864;144.5;859727.567245309;47762.64262473939;31.836902603353437;-11.643708357706885;15.0;0.0
compiled;fahrenheit2kelvin_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;69.0;24.779023386727733;11.0;18.0;13.0;27.0;10131.039191064161;0.05949653448443823;67.0;170279.48398766;9459.971332647778;48.23600690264827;4.5480361043800315;13.0;0.0
compiled;fastmoduloexponentiation-softwaremetrics;prog_clang-oslatest-O0;all.csv;171.0;49.658836071740545;27.0;36.0;21.0;46.0;54062.707494953494;0.022829085746346747;228.99999999999997;2368150.354142191;131563.90856345504;20.455970895693085;-21.7761976711825;21.0;0.0
compiled;fastmoduloexponentiation_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;69.0;24.779023386727733;11.0;18.0;13.0;27.0;10131.039191064161;0.05949653448443823;67.0;170279.48398766;9459.971332647778;48.23600690264827;4.5480361043800315;13.0;0.0
compiled;fnvhash-softwaremetrics;prog_clang-oslatest-O0;all.csv;126.0;38.40572873934304;15.0;31.0;17.0;40.0;34061.25245271571;0.02927807291215267;171.0;1163370.7093672017;64631.70607595565;29.185471334819837;-14.668321333902696;17.0;0.0
compiled;fnvhash_file-softwaremetrics;prog_clang-oslatest-O0;all.csv;207.0;64.41273166075166;22.0;52.0;31.0;75.0;79883.82626517258;0.019272917998840147;288.5;4144874.495391929;230270.8052995516;8.660646379054143;-27.37383067538707;31.0;0.0
compiled;fnvhash_file_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;79.0;24.779023386727733;11.0;18.0;13.0;27.0;14380.031407896624;0.04987671352246197;87.0;288311.5264084226;16017.307022690145;44.2222465499017;-0.7179686343229434;13.0;0.0
compiled;fnvhash_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;69.0;24.779023386727733;11.0;18.0;13.0;27.0;10131.039191064161;0.05949653448443823;67.0;170279.48398766;9459.971332647778;48.23600690264827;4.5480361043800315;13.0;0.0
compiled;gcd-softwaremetrics;prog_clang-oslatest-O0;all.csv;147.0;42.83689998120779;13.0;35.0;21.0;44.0;44566.59112128224;0.024908270932959598;208.5;1789228.6157169577;99401.5897620532;24.370345241767836;-18.972951439949583;21.0;0.0
compiled;gcd_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;69.0;24.779023386727733;11.0;18.0;13.0;27.0;10131.039191064161;0.05949653448443823;67.0;170279.48398766;9459.971332647778;48.23600690264827;4.5480361043800315;13.0;0.0
compiled;grosssalary-softwaremetrics;prog_clang-oslatest-O0;all.csv;137.0;37.17526059088221;14.0;31.0;15.0;42.0;42293.06836904563;0.026846655347633468;194.50000000000003;1575357.0722832617;87519.83734907009;26.243940888619846;-17.699925171072607;15.0;0.0
compiled;grosssalary_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;69.0;24.779023386727733;11.0;18.0;13.0;27.0;10131.039191064161;0.05949653448443823;67.0;170279.48398766;9459.971332647778;48.23600690264827;4.5480361043800315;13.0;0.0
compiled;heapsort-softwaremetrics;prog_clang-oslatest-O0;all.csv;260.0;75.76938695805846;40.0;54.0;35.0;72.0;95415.17513997927;0.014157538083789398;387.5;6739531.5891278535;374418.4216182141;4.7337944281827475;-32.235009833114106;35.0;0.0
compiled;heapsort_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;77.0;25.729360660537214;13.0;18.0;13.0;31.0;11335.728990877344;0.055163265460058994;72.0;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13.0;0.0
compiled;hex2decimal-softwaremetrics;prog_clang-oslatest-O0;all.csv;212.0;59.94997914928745;28.0;43.0;31.0;54.0;75241.12644978207;0.017483424146505815;311.5;4303569.244747719;239087.18026376216;13.41534542574459;-27.749552932751385;31.0;0.0
compiled;hex2decimal_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;69.0;24.779023386727733;11.0;18.0;13.0;27.0;10131.039191064161;0.05949653448443823;67.0;170279.48398766;9459.971332647778;48.23600690264827;4.5480361043800315;13.0;0.0
compiled;insertionsort-softwaremetrics;prog_clang-oslatest-O0;all.csv;195.0;58.762232769015846;26.0;44.0;29.0;57.0;66462.41740799036;0.01915200536886862;280.0;3470258.916908216;192792.16205045645;14.724569192612364;-25.597397649631148;29.0;0.0
compiled;insertionsort_file-softwaremetrics;prog_clang-oslatest-O0;all.csv;298.0;94.62557793746889;31.0;72.0;53.0;99.0;143543.8496221591;0.013536046847719233;435.99999999999994;10604562.117509635;589142.3398616464;-5.809772848264188;-36.7679485493606;53.0;0.0
compiled;insertionsort_file_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;77.0;24.779023386727733;11.0;18.0;13.0;27.0;13474.781190085338;0.05150422435880668;83.0;261624.7765661438;14534.709809230211;44.975761347319946;0.25333394275403975;13.0;0.0
compiled;insertionsort_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;71.0;24.779023386727733;11.0;18.0;13.0;27.0;10925.385859985858;0.05723512519564805;71.0;190886.03060864072;10604.779478257818;47.380595432604665;3.405681694506427;13.0;0.0
compiled;interestrate-softwaremetrics;prog_clang-oslatest-O0;all.csv;136.0;37.17526059088221;14.0;31.0;15.0;42.0;41211.06562019155;0.027162088250071704;190.49999999999997;1517227.439980899;84290.41333227216;26.497388023167886;-17.323951745685406;15.0;0.0
compiled;interestrate_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;69.0;24.779023386727733;11.0;18.0;13.0;27.0;10131.039191064161;0.05949653448443823;67.0;170279.48398766;9459.971332647778;48.23600690264827;4.5480361043800315;13.0;0.0
compiled;jshash-softwaremetrics;prog_clang-oslatest-O0;all.csv;129.0;39.67366884975475;18.0;31.0;17.0;40.0;35408.73057172424;0.029219446263376646;172.0;1211820.7255729272;67323.3736429404;28.60252783516158;-15.076345184767632;17.0;0.0
compiled;jshash_file-softwaremetrics;prog_clang-oslatest-O0;all.csv;210.0;65.49809157525127;25.0;52.0;31.0;75.0;81487.07569380772;0.01922171355204149;289.5;4239324.213899399;235518.01188329994;8.324219530086737;-27.599144309909462;31.0;0.0
compiled;jshash_file_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;79.0;24.779023386727733;11.0;18.0;13.0;27.0;14380.031407896624;0.04987671352246197;87.0;288311.5264084226;16017.307022690145;44.2222465499017;-0.7179686343229434;13.0;0.0
compiled;jshash_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;69.0;24.779023386727733;11.0;18.0;13.0;27.0;10131.039191064161;0.05949653448443823;67.0;170279.48398766;9459.971332647778;48.23600690264827;4.5480361043800315;13.0;0.0
compiled;kelvin2celcius-softwaremetrics;prog_clang-oslatest-O0;all.csv;110.0;34.45286635390443;11.0;29.0;15.0;38.0;25938.95379091427;0.03571119785641934;134.0;726353.5066845024;40352.972593583465;33.262012223265785;-9.957920991058586;15.0;0.0
compiled;kelvin2celcius_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;69.0;24.779023386727733;11.0;18.0;13.0;27.0;10131.039191064161;0.05949653448443823;67.0;170279.48398766;9459.971332647778;48.23600690264827;4.5480361043800315;13.0;0.0
compiled;kelvin2fahrenheit-softwaremetrics;prog_clang-oslatest-O0;all.csv;116.0;35.14256678161116;13.0;29.0;15.0;38.0;28914.63463705812;0.03363232230612864;144.5;859727.567245309;47762.64262473939;31.836902603353437;-11.643708357706885;15.0;0.0
compiled;kelvin2fahrenheit_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;69.0;24.779023386727733;11.0;18.0;13.0;27.0;10131.039191064161;0.05949653448443823;67.0;170279.48398766;9459.971332647778;48.23600690264827;4.5480361043800315;13.0;0.0
compiled;lastdigitfibonacci-softwaremetrics;prog_clang-oslatest-O0;all.csv;125.0;38.02630668366309;14.0;31.0;17.0;40.0;34301.08137718945;0.030527755713358046;164.5;1123603.113810961;62422.39521172005;29.278070225320818;-14.32051145489055;17.0;0.0
compiled;lastdigitfibonacci_marked-softwaremetrics;prog_clang-oslatest-O0;all.csv;69.0;24.779023386727733;11.0;18.0;13.0;27.0;10131.039191064161;0.05949653448443823;67.0;170279.48398766;9459.971332647778;48.23600690264827;4.5480361043800315;13.0;0.0
